client_id,industry_sector,facility_amount_usd,interest_rate_margin_pct,maturity_date,revenue,ebitda,total_debt,icr,leverage_ratio,internal_rating,pd_percent,ecl_provision,dashboard_status
CORP_00382,Retail,214310033,4.84,2032-01-06,23013869.0,5237447.0,22018837.0,2.55,4.2,C,0.15,14465927.23,Critical Watchlist
CORP_00383,Retail,211646977,3.21,2031-04-12,421875899.0,85478016.0,394514916.0,2.81,4.62,C,0.15,14286170.95,Critical Watchlist
CORP_00384,Retail,23877237,2.2,2026-10-29,374095810.0,47343046.0,101971304.0,6.93,2.15,A,0.01,107447.57,Performing
CORP_00385,Manufacturing,51918818,4.55,2032-04-04,469893991.0,84720447.0,294611261.0,3.18,3.48,B,0.05,1168173.41,Performing
CORP_00386,Aviation,120797711,3.32,2027-10-09,26877519.0,4163488.0,13491077.0,3.95,3.24,B,0.05,2717948.5,Performing
CORP_00387,Manufacturing,249630460,1.73,2027-10-25,447153676.0,95491992.0,307684426.0,4.98,3.22,B,0.05,5616685.35,Review Required (High Exposure)
CORP_00388,Healthcare,162922984,5.95,2032-04-02,429982398.0,79977274.0,187942812.0,4.07,2.35,A,0.01,733153.43,Performing
CORP_00389,Logistics,223722275,4.8,2030-10-26,161810221.0,27167091.0,76638577.0,3.81,2.82,B,0.05,5033751.19,Review Required (High Exposure)
CORP_00390,Logistics,110996448,4.76,2032-02-29,150182782.0,27070225.0,71090355.0,4.11,2.63,B,0.05,2497420.08,Performing
CORP_00391,Retail,82633091,5.52,2026-09-13,215322209.0,51289376.0,114008350.0,4.49,2.22,A,0.01,371848.91,Performing
CORP_00392,Healthcare,218670688,3.91,2027-08-21,155623996.0,15977798.0,34539105.0,5.5,2.16,A,0.01,984018.1,Performing
CORP_00393,Technology,247209165,5.48,2027-10-24,133632095.0,27892640.0,58321420.0,4.79,2.09,A,0.01,1112441.24,Performing
CORP_00394,Technology,60403796,3.74,2026-08-23,417580588.0,117077377.0,467029733.0,3.04,3.99,B,0.05,1359085.41,Performing
CORP_00395,Retail,236166767,1.37,2029-09-30,256733931.0,37970043.0,120682456.0,5.36,3.18,B,0.05,5313752.26,Review Required (High Exposure)
CORP_00396,Telecommunications,236794167,3.23,2028-02-09,144165234.0,16159563.0,54843252.0,3.81,3.39,B,0.05,5327868.76,Review Required (High Exposure)
CORP_00397,Manufacturing,110797503,3.74,2026-08-01,467794420.0,64551135.0,136722283.0,5.73,2.12,A,0.01,498588.76,Performing
CORP_00398,Retail,248398023,4.96,2027-04-08,122106700.0,16151583.0,43115410.0,3.96,2.67,B,0.05,5588955.52,Review Required (High Exposure)
CORP_00399,Energy,162725830,1.59,2032-10-19,189083820.0,33066085.0,125292302.0,4.33,3.79,B,0.05,3661331.18,Review Required (High Exposure)
CORP_00400,Financials,148623362,1.77,2026-10-10,229797733.0,56647751.0,175881254.0,5.14,3.1,B,0.05,3344025.65,Performing
CORP_00401,Logistics,145071312,2.45,2030-01-26,419464703.0,74317331.0,262013551.0,4.08,3.53,B,0.05,3264104.52,Performing
CORP_00402,Technology,29947744,2.47,2029-12-01,338919265.0,50180932.0,110995327.0,6.49,2.21,A,0.01,134764.85,Performing
CORP_00403,Commercial Real Estate,187708911,5.03,2026-03-29,324127799.0,80501512.0,201280223.0,4.2,2.5,B,0.05,4223450.5,Review Required (High Exposure)
CORP_00404,Technology,138894603,2.38,2028-12-03,342703380.0,36456164.0,176614618.0,3.0,4.84,C,0.15,9375385.7,Critical Watchlist
CORP_00405,Logistics,42856186,4.48,2027-04-06,73570305.0,9042018.0,27125757.0,3.71,3.0,B,0.05,964264.19,Performing
CORP_00406,Financials,242150066,3.72,2032-05-14,338875938.0,52177916.0,172060776.0,3.69,3.3,B,0.05,5448376.48,Review Required (High Exposure)
CORP_00407,Logistics,53673237,4.15,2032-10-04,339289993.0,69647049.0,250298365.0,3.22,3.59,B,0.05,1207647.83,Performing
CORP_00408,Commercial Real Estate,70293686,5.61,2030-09-21,159733637.0,46944104.0,149170955.0,3.11,3.18,B,0.05,1581607.94,Performing
CORP_00409,Retail,6983509,3.22,2029-10-08,69404894.0,7926601.0,22551715.0,4.55,2.85,B,0.05,157128.95,Performing
CORP_00410,Healthcare,247621165,5.24,2027-05-30,147982490.0,39198009.0,169806606.0,2.37,4.33,C,0.15,16714428.64,Critical Watchlist
CORP_00411,Commercial Real Estate,122556893,3.32,2027-12-04,30107090.0,3694644.0,15352762.0,3.08,4.16,C,0.15,8272590.28,Critical Watchlist
CORP_00412,Logistics,157516645,2.95,2030-07-12,131309366.0,19426657.0,95481371.0,2.73,4.91,C,0.15,10632373.54,Critical Watchlist
CORP_00413,Logistics,182780965,6.27,2031-08-29,24328804.0,3636816.0,7554033.0,4.47,2.08,A,0.01,822514.34,Performing
CORP_00414,Energy,82729132,2.01,2026-01-23,164804593.0,49062400.0,150181199.0,5.02,3.06,B,0.05,1861405.47,Performing
CORP_00415,Energy,216493426,1.5,2032-09-26,477469602.0,65253229.0,133067116.0,8.17,2.04,A,0.01,974220.42,Performing
CORP_00416,Aviation,78214389,5.24,2028-11-19,320539851.0,89024765.0,422768950.0,2.16,4.75,C,0.15,5279471.26,Critical Watchlist
CORP_00417,Energy,138568263,1.38,2031-01-05,475325749.0,141538130.0,283802932.0,8.48,2.01,A,0.01,623557.18,Performing
CORP_00418,Manufacturing,31365210,5.6,2031-11-26,353767767.0,66863134.0,142554489.0,4.64,2.13,A,0.01,141143.44,Performing
CORP_00419,Healthcare,197463073,3.4,2029-07-28,394626213.0,97604930.0,415027601.0,2.98,4.25,C,0.15,13328757.43,Critical Watchlist
CORP_00420,Financials,166398036,6.04,2029-02-08,66645812.0,13493642.0,65832243.0,1.94,4.88,C,0.15,11231867.43,Critical Watchlist
CORP_00421,Commercial Real Estate,16326237,4.97,2031-12-24,42904487.0,9590519.0,37911852.0,2.67,3.95,B,0.05,367340.33,Performing
CORP_00422,Logistics,91343264,4.36,2026-12-28,131987417.0,28951087.0,111029971.0,2.94,3.84,B,0.05,2055223.44,Performing
CORP_00423,Aviation,66864219,6.22,2031-12-17,167437893.0,23817037.0,98260220.0,2.26,4.13,C,0.15,4513334.78,Critical Watchlist
CORP_00424,Aviation,193652398,3.18,2031-03-15,312977880.0,76836680.0,219646555.0,4.55,2.86,B,0.05,4357178.96,Review Required (High Exposure)
CORP_00425,Financials,241299199,6.25,2029-07-08,391651280.0,106535868.0,461341935.0,2.15,4.33,C,0.15,16287695.93,Critical Watchlist
CORP_00426,Healthcare,226910496,1.74,2027-05-30,371639357.0,88802592.0,380723639.0,3.74,4.29,C,0.15,15316458.48,Critical Watchlist
CORP_00427,Commercial Real Estate,38255876,3.66,2027-03-25,295420456.0,68985212.0,327004428.0,2.59,4.74,C,0.15,2582271.63,Critical Watchlist
CORP_00428,Technology,188331835,2.48,2031-04-08,343908290.0,99174333.0,343500427.0,4.14,3.46,B,0.05,4237466.29,Review Required (High Exposure)
CORP_00429,Energy,155118204,3.97,2030-02-15,38718097.0,5911198.0,23417220.0,2.98,3.96,B,0.05,3490159.59,Review Required (High Exposure)
CORP_00430,Retail,137166290,1.89,2029-06-01,437807610.0,92824769.0,349149678.0,4.16,3.76,B,0.05,3086241.52,Performing
CORP_00431,Aviation,45820227,5.63,2031-01-30,173760024.0,48600319.0,134935361.0,3.56,2.78,B,0.05,1030955.11,Performing
CORP_00432,Energy,109436258,5.66,2028-05-23,90758371.0,27156269.0,71437619.0,3.74,2.63,B,0.05,2462315.81,Performing
CORP_00433,Energy,84688895,6.25,2032-11-25,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00434,Manufacturing,92927856,1.85,2029-11-29,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00435,Healthcare,192276799,4.43,2032-06-07,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00436,Retail,228813648,3.61,2032-03-28,303826502.0,32078360.0,116582958.0,3.39,3.63,B,0.05,5148307.08,Review Required (High Exposure)
CORP_00437,Technology,17707035,2.89,2030-10-21,243610845.0,45479564.0,184900565.0,3.33,4.07,C,0.15,1195224.86,Critical Watchlist
CORP_00438,Logistics,144348125,2.93,2028-07-11,470816421.0,93351903.0,205307039.0,6.12,2.2,A,0.01,649566.56,Performing
CORP_00439,Manufacturing,75560220,3.27,2031-11-30,17380685.0,2675298.0,5892233.0,5.84,2.2,A,0.01,340020.99,Performing
CORP_00440,Energy,131960685,4.88,2028-11-02,317813339.0,55387307.0,178653988.0,3.31,3.23,B,0.05,2969115.41,Performing
CORP_00441,Energy,176216244,4.29,2029-11-17,277697791.0,35349670.0,137496584.0,2.92,3.89,B,0.05,3964865.49,Review Required (High Exposure)
CORP_00442,Telecommunications,41481541,3.53,2032-12-22,302043075.0,68522303.0,227076569.0,3.76,3.31,B,0.05,933334.67,Performing
CORP_00443,Retail,71385640,1.42,2032-03-31,413541563.0,106715941.0,285311413.0,6.32,2.67,B,0.05,1606176.9,Performing
CORP_00444,Retail,71880548,1.43,2026-11-10,101586624.0,12817467.0,28151310.0,7.68,2.2,A,0.01,323462.47,Performing
CORP_00445,Telecommunications,234001495,1.01,2032-03-06,403513017.0,102289501.0,501349003.0,3.7,4.9,C,0.15,15795100.91,Critical Watchlist
CORP_00446,Retail,83384476,6.32,2031-06-21,69360560.0,8368880.0,23901187.0,3.24,2.86,B,0.05,1876150.71,Performing
CORP_00447,Energy,233424176,1.03,2028-11-03,408130261.0,104048122.0,359148570.0,5.24,3.45,B,0.05,5252043.96,Review Required (High Exposure)
CORP_00448,Aviation,231623789,1.57,2030-07-15,182130478.0,41534972.0,88984073.0,7.69,2.14,A,0.01,1042307.05,Performing
CORP_00449,Commercial Real Estate,130218996,2.73,2030-11-14,114294968.0,29567661.0,66358809.0,6.16,2.24,A,0.01,585985.48,Performing
CORP_00450,Energy,47058334,5.44,2028-10-11,459615912.0,104532597.0,248008572.0,4.24,2.37,A,0.01,211762.5,Performing
CORP_00451,Manufacturing,117184418,6.29,2028-12-29,337250756.0,62196919.0,253200198.0,2.28,4.07,C,0.15,7909948.22,Critical Watchlist
CORP_00452,Healthcare,188960251,5.35,2029-01-29,188936880.0,21643074.0,52807594.0,4.16,2.44,A,0.01,850321.13,Performing
CORP_00453,Telecommunications,178986784,4.8,2027-11-29,122273205.0,32615031.0,71883821.0,4.88,2.2,A,0.01,805440.53,Performing
CORP_00454,Technology,60174259,3.87,2031-12-20,289892515.0,50225088.0,159719259.0,3.76,3.18,B,0.05,1353920.83,Performing
CORP_00455,Logistics,195906558,1.48,2029-11-05,57320241.0,10092109.0,29356866.0,5.75,2.91,B,0.05,4407897.56,Review Required (High Exposure)
CORP_00456,Technology,244216892,6.27,2029-03-01,72206240.0,18976258.0,56051582.0,3.14,2.95,B,0.05,5494880.07,Review Required (High Exposure)
CORP_00457,Energy,48369428,5.17,2028-11-09,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00458,Manufacturing,19650271,4.51,2031-04-14,323127915.0,55759078.0,136106643.0,4.55,2.44,A,0.01,88426.22,Performing
CORP_00459,Energy,170943254,5.17,2028-10-10,191496235.0,27377121.0,67185208.0,4.21,2.45,A,0.01,769244.64,Performing
CORP_00460,Healthcare,84348896,4.98,2026-08-15,92588085.0,10513049.0,51861289.0,2.14,4.93,C,0.15,5693550.48,Critical Watchlist
CORP_00461,Aviation,23992383,4.5,2031-01-03,313423497.0,36235442.0,131943003.0,3.05,3.64,B,0.05,539828.62,Performing
CORP_00462,Logistics,210212994,6.39,2030-02-01,425401832.0,70162628.0,324513113.0,1.99,4.63,C,0.15,14189377.1,Critical Watchlist
CORP_00463,Healthcare,196094911,5.97,2028-04-01,497753652.0,73144009.0,262241339.0,2.66,3.59,B,0.05,4412135.5,Review Required (High Exposure)
CORP_00464,Telecommunications,248959576,4.56,2031-07-17,411076157.0,85989399.0,406495722.0,2.33,4.73,C,0.15,16804771.38,Critical Watchlist
CORP_00465,Telecommunications,89574185,4.81,2028-05-20,284605150.0,33179009.0,109206625.0,3.26,3.29,B,0.05,2015419.16,Performing
CORP_00466,Energy,141206901,1.28,2032-09-18,197331256.0,40134993.0,118719543.0,5.85,2.96,B,0.05,3177155.27,Performing
CORP_00467,Manufacturing,41635193,4.68,2032-02-28,328046325.0,58785861.0,256312904.0,2.5,4.36,C,0.15,2810375.53,Critical Watchlist
CORP_00468,Healthcare,241295490,1.24,2031-09-17,436891405.0,85160073.0,409700111.0,3.62,4.81,C,0.15,16287445.58,Critical Watchlist
CORP_00469,Financials,37474983,4.24,2030-12-01,261280846.0,67160559.0,284844390.0,2.7,4.24,C,0.15,2529561.35,Critical Watchlist
CORP_00470,Manufacturing,38999533,6.5,2026-07-07,374100352.0,58714361.0,237450000.0,2.25,4.04,C,0.15,2632468.48,Critical Watchlist
CORP_00471,Aviation,153934423,4.06,2028-12-16,317030467.0,60958467.0,233291786.0,3.05,3.83,B,0.05,3463524.52,Review Required (High Exposure)
CORP_00472,Telecommunications,96992689,3.6,2028-07-29,355651550.0,55737706.0,144956265.0,4.75,2.6,B,0.05,2182335.5,Performing
CORP_00473,Energy,230516831,2.72,2032-05-09,390614327.0,98746750.0,468123406.0,2.92,4.74,C,0.15,15559886.09,Critical Watchlist
CORP_00474,Retail,203184878,1.66,2027-06-10,53500695.0,9429084.0,44781154.0,3.42,4.75,C,0.15,13714979.26,Critical Watchlist
CORP_00475,Telecommunications,230717077,5.02,2026-12-02,69221853.0,8151462.0,22869411.0,3.74,2.81,B,0.05,5191134.23,Review Required (High Exposure)
CORP_00476,Logistics,203198934,2.06,2028-12-14,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00477,Commercial Real Estate,69785345,1.63,2032-12-22,148729424.0,35608528.0,152105523.0,3.82,4.27,C,0.15,4710510.79,Critical Watchlist
CORP_00478,Retail,22882750,3.32,2026-06-11,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00479,Energy,83725274,5.37,2027-08-17,220535068.0,38984187.0,147628560.0,2.68,3.79,B,0.05,1883818.66,Performing
CORP_00480,Financials,199521577,5.1,2031-04-23,81805021.0,10263296.0,44855083.0,2.38,4.37,C,0.15,13467706.45,Critical Watchlist
CORP_00481,Retail,15192257,1.3,2032-01-16,251864618.0,73494904.0,290682283.0,4.36,3.96,B,0.05,341825.78,Performing
CORP_00482,Logistics,48167705,3.5,2026-03-01,285231951.0,35438085.0,119497633.0,3.71,3.37,B,0.05,1083773.36,Performing
CORP_00483,Manufacturing,233786960,3.87,2031-03-17,82983880.0,23678375.0,75843190.0,3.73,3.2,B,0.05,5260206.6,Review Required (High Exposure)
CORP_00484,Financials,160348071,4.55,2032-03-08,327339770.0,66138095.0,226064629.0,3.23,3.42,B,0.05,3607831.6,Review Required (High Exposure)
CORP_00485,Telecommunications,45869792,4.58,2027-02-10,490348299.0,68277278.0,267951786.0,2.81,3.92,B,0.05,1032070.32,Performing
CORP_00486,Financials,54913224,3.01,2027-10-26,365307661.0,48466349.0,239182924.0,2.7,4.94,C,0.15,3706642.62,Critical Watchlist
CORP_00487,Healthcare,69356138,4.08,2029-02-06,494721986.0,118663689.0,329479938.0,4.2,2.78,B,0.05,1560513.11,Performing
CORP_00488,Logistics,96959541,3.65,2029-01-04,200366512.0,36212241.0,134267577.0,3.31,3.71,B,0.05,2181589.67,Performing
CORP_00489,Retail,206825455,5.87,2027-06-26,165352439.0,30147520.0,89295985.0,3.26,2.96,B,0.05,4653572.74,Review Required (High Exposure)
CORP_00490,Healthcare,231860070,3.92,2029-08-30,458493658.0,124921541.0,430829635.0,3.44,3.45,B,0.05,5216851.58,Review Required (High Exposure)
CORP_00491,Financials,192225564,3.43,2028-09-24,210675863.0,39176313.0,119554504.0,4.13,3.05,B,0.05,4325075.19,Review Required (High Exposure)
CORP_00492,Healthcare,204759529,3.22,2029-02-14,20560459.0,2531108.0,8020254.0,4.09,3.17,B,0.05,4607089.4,Review Required (High Exposure)
CORP_00493,Technology,197332313,4.15,2028-05-17,488408893.0,94027411.0,241399098.0,4.5,2.57,B,0.05,4439977.04,Review Required (High Exposure)
CORP_00494,Logistics,31658609,5.42,2031-08-29,260500538.0,48680508.0,156959276.0,3.13,3.22,B,0.05,712318.7,Performing
CORP_00495,Aviation,239386328,3.96,2027-03-08,485814203.0,63581642.0,150970742.0,4.98,2.37,A,0.01,1077238.48,Performing
CORP_00496,Manufacturing,215512279,4.64,2028-01-10,241773144.0,24366610.0,104529940.0,2.55,4.29,C,0.15,14547078.83,Critical Watchlist
CORP_00497,Financials,169241932,5.06,2029-10-05,107715763.0,14400923.0,59005679.0,2.55,4.1,C,0.15,11423830.41,Critical Watchlist
CORP_00498,Logistics,87008891,3.86,2026-07-02,78618688.0,21956475.0,97712306.0,2.69,4.45,C,0.15,5873100.14,Critical Watchlist
CORP_00499,Aviation,53715257,3.35,2031-12-01,475193936.0,72072088.0,266263179.0,3.45,3.69,B,0.05,1208593.28,Performing
CORP_00500,Aviation,27268806,5.82,2029-04-21,49608821.0,12407801.0,39600223.0,3.04,3.19,B,0.05,613548.14,Performing
CORP_00501,Energy,11512440,3.3,2032-12-03,167083180.0,35596980.0,103518987.0,4.41,2.91,B,0.05,259029.9,Performing
CORP_00502,Healthcare,17431395,3.54,2029-03-15,300566273.0,32894591.0,84847881.0,4.82,2.58,B,0.05,392206.39,Performing
CORP_00503,Aviation,212426220,6.45,2028-04-10,436586195.0,76135545.0,249951637.0,2.78,3.28,B,0.05,4779589.95,Review Required (High Exposure)
CORP_00504,Technology,34093907,1.0,2030-07-10,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00505,Logistics,112219264,2.02,2029-02-10,364305737.0,93226378.0,390386949.0,3.66,4.19,C,0.15,7574800.32,Critical Watchlist
CORP_00506,Commercial Real Estate,41253447,3.11,2027-04-21,217672124.0,38333257.0,172214691.0,2.92,4.49,C,0.15,2784607.67,Critical Watchlist
CORP_00507,Commercial Real Estate,67134783,6.13,2029-08-19,12869907.0,3220060.0,13463865.0,2.25,4.18,C,0.15,4531597.85,Critical Watchlist
CORP_00508,Financials,98560813,1.39,2028-08-28,366922129.0,48723133.0,225560138.0,3.67,4.63,C,0.15,6652854.88,Critical Watchlist
CORP_00509,Telecommunications,201678031,1.05,2028-10-16,348691511.0,96241455.0,333776902.0,5.2,3.47,B,0.05,4537755.7,Review Required (High Exposure)
CORP_00510,Healthcare,223049165,1.29,2029-02-15,392522939.0,49627450.0,100109278.0,8.56,2.02,A,0.01,1003721.24,Performing
CORP_00511,Telecommunications,69447435,1.49,2031-01-11,285747488.0,71124453.0,296895120.0,4.0,4.17,C,0.15,4687701.86,Critical Watchlist
CORP_00512,Aviation,54895282,1.21,2026-06-10,470975673.0,78703497.0,256406756.0,5.38,3.26,B,0.05,1235143.84,Performing
CORP_00513,Logistics,114500886,3.64,2032-09-14,73206264.0,7648757.0,22829416.0,4.12,2.98,B,0.05,2576269.94,Performing
CORP_00514,Financials,123613134,4.19,2026-07-17,158962521.0,42537082.0,148857427.0,3.29,3.5,B,0.05,2781295.52,Performing
CORP_00515,Retail,7503771,2.49,2029-07-07,443312567.0,65271633.0,135025908.0,6.92,2.07,A,0.01,33766.97,Performing
CORP_00516,Aviation,75286689,3.19,2027-10-22,239138202.0,46002675.0,207522835.0,2.88,4.51,C,0.15,5081851.51,Critical Watchlist
CORP_00517,Healthcare,140213889,1.5,2030-11-11,327448757.0,56178236.0,176376435.0,5.31,3.14,B,0.05,3154812.5,Performing
CORP_00518,Commercial Real Estate,9183839,2.85,2028-12-06,335802681.0,50136747.0,249718992.0,2.73,4.98,C,0.15,619909.13,Critical Watchlist
CORP_00519,Energy,72775190,3.87,2031-07-04,147054188.0,37143691.0,124133318.0,3.57,3.34,B,0.05,1637441.78,Performing
CORP_00520,Logistics,206975742,5.03,2027-02-03,171056072.0,35792725.0,98091218.0,3.83,2.74,B,0.05,4656954.2,Review Required (High Exposure)
CORP_00521,Manufacturing,159370901,1.02,2030-09-30,212794118.0,32981404.0,143676185.0,4.16,4.36,C,0.15,10757535.82,Critical Watchlist
CORP_00522,Telecommunications,72227698,3.57,2030-05-02,276403999.0,54780346.0,197273969.0,3.44,3.6,B,0.05,1625123.21,Performing
CORP_00523,Financials,125680088,2.63,2031-10-27,376524580.0,82983235.0,283186485.0,4.11,3.41,B,0.05,2827801.98,Performing
CORP_00524,Telecommunications,134027769,5.69,2031-12-12,490583126.0,66935644.0,165934253.0,3.96,2.48,A,0.01,603124.96,Performing
CORP_00525,Logistics,188157310,4.94,2026-03-16,437183154.0,99109896.0,424525014.0,2.47,4.28,C,0.15,12700618.42,Critical Watchlist
CORP_00526,Telecommunications,195442685,4.24,2031-12-25,447933716.0,93805126.0,406171427.0,2.64,4.33,C,0.15,13192381.24,Critical Watchlist
CORP_00527,Logistics,161943484,2.52,2027-08-25,137892483.0,40590298.0,194035891.0,2.98,4.78,C,0.15,10931185.17,Critical Watchlist
CORP_00528,Telecommunications,118531029,6.01,2028-04-16,380359368.0,101625110.0,296189589.0,3.26,2.91,B,0.05,2666948.15,Performing
CORP_00529,Technology,126690425,1.25,2030-03-09,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00530,Retail,210748793,1.6,2027-05-15,328789829.0,47802030.0,202180143.0,3.88,4.23,C,0.15,14225543.53,Critical Watchlist
CORP_00531,Aviation,135997589,3.15,2030-05-16,240106317.0,60344621.0,229971902.0,3.43,3.81,B,0.05,3059945.75,Performing
CORP_00532,Aviation,6079600,1.68,2026-05-18,469075330.0,93813377.0,409579277.0,3.71,4.37,C,0.15,410373.0,Critical Watchlist
CORP_00533,Healthcare,165409267,6.26,2031-09-29,177186248.0,44056083.0,133404186.0,3.07,3.03,B,0.05,3721708.51,Review Required (High Exposure)
CORP_00534,Manufacturing,171793897,5.39,2030-11-30,494306804.0,57781834.0,171127888.0,3.41,2.96,B,0.05,3865362.68,Review Required (High Exposure)
CORP_00535,Manufacturing,48381573,2.42,2028-08-30,172902102.0,35359799.0,95022295.0,5.38,2.69,B,0.05,1088585.39,Performing
CORP_00536,Healthcare,233773646,4.24,2030-07-01,176372031.0,41702969.0,141781209.0,3.37,3.4,B,0.05,5259907.04,Review Required (High Exposure)
CORP_00537,Energy,209829749,6.4,2031-03-01,16773064.0,3341232.0,11751729.0,2.61,3.52,B,0.05,4721169.35,Review Required (High Exposure)
CORP_00538,Aviation,164267818,5.86,2032-04-20,449638556.0,51901850.0,203551991.0,2.46,3.92,B,0.05,3696025.9,Review Required (High Exposure)
CORP_00539,Energy,13849851,4.3,2031-07-22,225694694.0,46653093.0,140105297.0,3.78,3.0,B,0.05,311621.65,Performing
CORP_00540,Logistics,65779108,5.97,2031-03-16,237343321.0,66868496.0,304494061.0,2.1,4.55,C,0.15,4440089.79,Critical Watchlist
CORP_00541,Logistics,100534048,6.44,2029-12-20,121138672.0,34142072.0,100965939.0,3.09,2.96,B,0.05,2262016.08,Performing
CORP_00542,Commercial Real Estate,71009351,5.09,2027-07-01,65690923.0,12607686.0,59505004.0,2.21,4.72,C,0.15,4793131.19,Critical Watchlist
CORP_00543,Telecommunications,90871668,1.36,2028-07-10,467331570.0,68737870.0,206151243.0,5.69,3.0,B,0.05,2044612.53,Performing
CORP_00544,Manufacturing,97526139,3.21,2027-08-04,422466609.0,69648733.0,335540721.0,2.69,4.82,C,0.15,6583014.38,Critical Watchlist
CORP_00545,Commercial Real Estate,126637867,5.61,2029-10-04,193871094.0,25443192.0,97207235.0,2.59,3.82,B,0.05,2849352.01,Performing
CORP_00546,Retail,124193195,2.27,2031-05-11,373278406.0,77780740.0,232216921.0,4.95,2.99,B,0.05,2794346.89,Performing
CORP_00547,Healthcare,89890726,5.57,2031-06-27,66468639.0,11732006.0,42984840.0,2.71,3.66,B,0.05,2022541.34,Performing
CORP_00548,Healthcare,103129091,1.66,2031-09-28,253299614.0,64583038.0,279661782.0,3.75,4.33,C,0.15,6961213.64,Critical Watchlist
CORP_00549,Logistics,131800645,1.26,2027-12-05,56532433.0,13452414.0,64809263.0,3.6,4.82,C,0.15,8896543.54,Critical Watchlist
CORP_00550,Aviation,226971308,3.11,2032-04-27,339117863.0,40732545.0,190542609.0,2.81,4.68,C,0.15,15320563.29,Critical Watchlist
CORP_00551,Energy,34549535,1.2,2032-07-31,328322415.0,96036234.0,339500182.0,4.96,3.54,B,0.05,777364.54,Performing
CORP_00552,Manufacturing,139667123,6.26,2030-06-14,376151206.0,85682261.0,407095547.0,1.96,4.75,C,0.15,9427530.8,Critical Watchlist
CORP_00553,Commercial Real Estate,161138845,5.54,2027-09-30,89245741.0,23879295.0,64733104.0,3.67,2.71,B,0.05,3625624.01,Review Required (High Exposure)
CORP_00554,Energy,179526510,5.4,2028-10-06,100427982.0,17719926.0,77582037.0,2.31,4.38,C,0.15,12118039.42,Critical Watchlist
CORP_00555,Commercial Real Estate,56592034,4.46,2027-10-03,117906676.0,34550524.0,141033067.0,2.73,4.08,C,0.15,3819962.3,Critical Watchlist
CORP_00556,Telecommunications,58386038,2.19,2031-02-05,333416963.0,43389595.0,172331684.0,3.76,3.97,B,0.05,1313685.86,Performing
CORP_00557,Retail,62351079,3.85,2029-04-20,471315742.0,83014322.0,358044702.0,2.78,4.31,C,0.15,4208697.83,Critical Watchlist
CORP_00558,Retail,170748531,4.29,2027-11-17,254299850.0,50693737.0,198051963.0,2.91,3.91,B,0.05,3841841.95,Review Required (High Exposure)
CORP_00559,Energy,38266319,3.89,2031-01-26,184960540.0,22545771.0,48107527.0,5.59,2.13,A,0.01,172198.44,Performing
CORP_00560,Energy,169720908,2.43,2026-07-07,471230929.0,108761915.0,377489589.0,4.16,3.47,B,0.05,3818720.43,Review Required (High Exposure)
CORP_00561,Energy,142597297,3.83,2030-06-08,380380437.0,83778285.0,226272048.0,4.44,2.7,B,0.05,3208439.18,Performing
CORP_00562,Commercial Real Estate,75009467,3.7,2030-08-15,275156675.0,29901980.0,109916501.0,3.32,3.68,B,0.05,1687713.01,Performing
CORP_00563,Telecommunications,121372585,6.48,2028-09-11,,,,,,,,,Non-Compliant (Missing Financials)
CORP_00564,Technology,49910237,5.94,2027-07-02,121609916.0,16034364.0,36484441.0,4.21,2.28,A,0.01,224596.07,Performing
CORP_00565,Energy,181383634,3.55,2029-12-02,81319609.0,9850284.0,36317424.0,3.37,3.69,B,0.05,4081131.77,Review Required (High Exposure)
CORP_00566,Aviation,199073232,4.43,2028-05-25,382344246.0,67363681.0,263444541.0,2.86,3.91,B,0.05,4479147.72,Review Required (High Exposure)
CORP_00567,Manufacturing,107310007,5.11,2027-09-10,201692650.0,54153660.0,259724227.0,2.17,4.8,C,0.15,7243425.47,Critical Watchlist
CORP_00568,Manufacturing,94473854,1.19,2032-09-27,183400819.0,31294801.0,88496368.0,6.21,2.83,B,0.05,2125661.72,Performing
CORP_00569,Commercial Real Estate,11319707,5.92,2029-09-27,110573204.0,20790967.0,92547161.0,2.16,4.45,C,0.15,764080.22,Critical Watchlist
CORP_00570,Energy,247848825,5.73,2029-05-28,35517344.0,9901193.0,34926165.0,2.77,3.53,B,0.05,5576598.56,Review Required (High Exposure)
CORP_00571,Logistics,73532150,3.52,2028-06-21,312914427.0,58492138.0,198200825.0,3.68,3.39,B,0.05,1654473.38,Performing
CORP_00572,Healthcare,8695961,3.15,2026-06-12,216604906.0,63637414.0,244156983.0,3.41,3.84,B,0.05,195659.12,Performing
CORP_00573,Technology,113880612,2.5,2031-05-29,395659645.0,85054827.0,183613856.0,6.62,2.16,A,0.01,512462.75,Performing
CORP_00574,Aviation,113011636,3.62,2026-09-27,289889209.0,79471459.0,172122326.0,5.69,2.17,A,0.01,508552.36,Performing
CORP_00575,Telecommunications,83911293,1.24,2027-09-24,398936046.0,54000250.0,210553713.0,4.47,3.9,B,0.05,1888004.09,Performing
